uniqueId,date,name,school,type,rating,tuition_fee,acceptance_rate
134289270746672,2022-12-18,CS6382,Caltech,Stem,1,24346,79.49
134289270746720,2022-12-16,LAW342,Wharton,non-Stem,2,29124,85.86
134289270746768,2022-05-28,MAN6382,Yale,non-Stem,2,27770,73.2
134289270746816,2022-11-25,LAW302,Wharton,non-Stem,1,22269,96.53
134289270746864,2022-12-16,MAN6382,Yale,non-Stem,2,25620,73.22
134289270746912,2022-07-14,MAN4382,Yale,non-Stem,1,23182,78.24
134289270746960,2022-11-01,CS4382,Caltech,Stem,1,19136,60.82
134289270747008,2022-12-30,LAW342,Wharton,non-Stem,1,28373,71.04
134289270747056,2022-10-21,MAN6382,Yale,non-Stem,1,17031,76.15
134289270747104,2022-10-24,CS6382,Caltech,Stem,2,16760,68.27
134289270747152,2022-05-25,CS4382,Caltech,Stem,3,27836,67.62
134289270747200,2022-11-12,MAN6332,Yale,non-Stem,2,18122,87.81
134289270747248,2022-11-11,MAN6382,Yale,non-Stem,2,20311,99.08
134289270747296,2022-08-20,MAN6332,Yale,non-Stem,3,27522,97.4
134289270747344,2022-10-27,CS6382,Caltech,Stem,2,28374,77.91
134289270747392,2022-12-19,CS6332,Caltech,Stem,2,22455,90.75
134289270747440,2022-11-30,MAN4382,Yale,non-Stem,1,29612,63.32
134289270747488,2022-11-06,MAN4382,Yale,non-Stem,2,,71.77
134289270747536,2022-12-22,MAN4382,Yale,non-Stem,4,18973,93.88
134289270747584,2022-10-03,CS6332,Caltech,Stem,1,,72.6
134289270747632,2022-08-30,MAN4382,Yale,non-Stem,2,23050,72.05
134289270747680,2022-09-19,MAN4382,Yale,non-Stem,1,25351,89.75
134289270747728,2022-10-16,MAN6382,Yale,non-Stem,1,20323,90.59
134289270747776,2022-10-10,CS4382,Caltech,Stem,1,21210,72.33
134289270747824,2022-05-16,MAN6382,Yale,non-Stem,2,23664,77.49
134289270747872,2022-10-21,LAW302,Wharton,non-Stem,,22126,72.52
134289270747920,2022-08-08,MAN4382,Yale,non-Stem,3,20643,63.97
134289270747968,2022-10-31,MAN6382,Yale,non-Stem,2,23767,75.58
134289270748016,2022-10-24,MAN4382,Yale,non-Stem,1,20675,74.67
134289270748064,2022-12-01,LAW342,Wharton,non-Stem,4,27980,88.71
134289270748112,2022-12-10,MAN4382,Yale,non-Stem,3,17153,95.14
134289270748160,2022-09-19,LAW302,Wharton,non-Stem,2,18343,63.25
134289270748208,2022-11-23,MAN6332,Yale,non-Stem,1,20342,71.63
134289270748256,2022-10-26,LAW102,Wharton,non-Stem,2,22934,69.69
134289270748304,2022-12-06,CS4382,Caltech,Stem,1,20372,73.13
134289270748352,2022-10-31,CS6382,Caltech,Stem,1,23750,64.98
134289270748400,2022-05-21,LAW102,Wharton,non-Stem,1,17007,82.14
134289270748448,2022-11-29,LAW342,Wharton,non-Stem,2,20590,87.7
134289270748496,,CS6332,Caltech,Stem,1,27965,79.55
134289270748544,2022-07-29,LAW342,Wharton,non-Stem,3,21883,83.01
134289270748592,2022-12-02,CS4382,Caltech,Stem,2,27231,64.38
134289270748640,2022-11-01,MAN6382,Yale,non-Stem,2,23708,70.77
134289270748688,2022-10-04,MAN4382,Yale,non-Stem,3,24796,67.73
134289270748736,2022-08-27,CS6332,Caltech,Stem,2,16051,81.05
134289270748784,2022-11-11,LAW302,Wharton,non-Stem,2,20443,90.91
134289270748832,2022-08-17,CS6382,Caltech,Stem,1,27036,79.74
134289270748880,,CS6332,Caltech,Stem,1,20727,89.87
134289270748928,2022-07-24,LAW102,Wharton,non-Stem,1,22511,81.41
134289270748976,2023-01-01,LAW342,Wharton,non-Stem,2,15937,64.51
134289270749024,2022-10-15,LAW302,Wharton,non-Stem,2,20808,77.98
134289270749072,2022-12-27,LAW342,Wharton,non-Stem,,27931,82.33
134289270749120,2022-06-09,CS6382,Caltech,Stem,2,18184,
134289270749168,2022-10-20,LAW302,Wharton,non-Stem,1,22038,84.54
134289270749216,2022-10-14,LAW342,Wharton,non-Stem,2,22879,82.63
134289270749264,2022-09-12,LAW342,Wharton,non-Stem,1,,91.08
134289270749312,2022-10-23,LAW342,Wharton,non-Stem,2,19611,93.93
134289270749360,2022-09-01,CS6332,Caltech,Stem,3,,92.46
134289270749408,2022-10-09,CS6382,Caltech,Stem,1,21159,88.13
134289270749456,2022-10-21,CS4382,Caltech,Stem,2,27584,94.77
134289270749504,2022-07-31,MAN4382,Yale,non-Stem,1,25421,68.29
134289270749552,2022-03-27,MAN6382,Yale,non-Stem,1,16985,81.22
134289270749600,2022-06-20,LAW302,Wharton,non-Stem,2,29926,74.21
134289270749648,2022-11-04,CS4382,Caltech,Stem,1,20873,69.08
134289270749696,2022-12-28,CS4382,Caltech,Stem,2,25735,75.46
134289270749744,2022-10-12,CS6382,Caltech,Stem,2,28182,87.95
134289270749792,2022-12-31,LAW302,Wharton,non-Stem,,16410,70.1
134289270749840,2022-09-12,LAW342,Wharton,non-Stem,1,25503,70.3
134289270749888,2022-07-15,CS4382,Caltech,Stem,1,23955,72.13
134289270749936,2022-12-11,MAN4382,Yale,non-Stem,1,27248,76.35
134289270749984,2022-09-29,MAN4382,Yale,non-Stem,3,25333,77.44
134289270750032,,LAW302,Wharton,non-Stem,2,18795,72.05
134289270750080,2022-11-14,MAN4382,Yale,non-Stem,1,25700,60.86
134289270750128,2022-10-21,MAN4382,Yale,non-Stem,2,28973,81.67
134289270750176,2022-03-23,CS6382,Caltech,Stem,,26506,91.65
134289270750224,2022-12-27,LAW302,Wharton,non-Stem,,19264,84.31
134289270750272,2022-07-28,CS4382,Caltech,Stem,1,20830,72.96
134289270750320,2022-09-06,CS6332,Caltech,Stem,2,17523,83.5
134289270750368,2022-12-28,MAN4382,Yale,non-Stem,2,24240,87.08
134289270750416,,CS4382,Caltech,Stem,2,25500,79.03
134289270750464,,CS6382,Caltech,Stem,2,28105,93.75
134289270750512,2022-10-07,MAN6382,Yale,non-Stem,3,19435,73.95
134289270750560,2022-09-23,CS6382,Caltech,Stem,2,24197,88.86
134289270750608,2022-12-30,CS4382,Caltech,Stem,4,26819,62.92
134289270750656,2022-12-01,CS6382,Caltech,Stem,1,21499,87.62
134289270750704,2022-10-24,MAN4382,Yale,non-Stem,,,90.72
134289270750752,2022-10-16,MAN6332,Yale,non-Stem,3,24941,74.07
134289270750800,2022-05-28,LAW302,Wharton,non-Stem,2,19312,97.02
134289270750848,2022-09-18,MAN6332,Yale,non-Stem,3,21286,85.53
134289270750896,2022-11-19,CS6382,Caltech,Stem,1,25011,72.96
134289270750944,2022-12-07,CS4382,Caltech,Stem,4,,87.96
134289270750992,2022-12-07,LAW342,Wharton,non-Stem,2,16641,85.09
134289270751040,2022-08-19,LAW302,Wharton,non-Stem,2,21174,75.19
134289270751088,,CS4382,Caltech,Stem,1,28533,72.92
134289270751136,2022-07-12,MAN6382,Yale,non-Stem,,24160,97.66
134289270751184,2022-11-26,MAN6332,Yale,non-Stem,3,25559,
134289269707136,2022-11-17,LAW102,Wharton,non-Stem,2,22657,79.27
134289269709344,2022-09-11,MAN4382,Yale,non-Stem,1,21523,69.52
134289269707808,2022-09-08,LAW342,Wharton,non-Stem,2,28261,81.0
134289269708480,2022-10-27,LAW102,Wharton,non-Stem,1,26858,75.26
134289269709392,2022-11-02,MAN6332,Yale,non-Stem,2,19975,60.25
134289269709296,2022-12-05,LAW302,Wharton,non-Stem,3,23920,65.29
134289269707760,2022-12-17,LAW342,Wharton,non-Stem,3,21411,84.77
134289269708288,2022-07-08,LAW342,Wharton,non-Stem,1,22244,87.05
134289269706992,2022-12-28,MAN6332,Yale,non-Stem,4,25909,62.92
134289269708768,2022-12-21,LAW302,Wharton,non-Stem,2,22147,69.86
134289269709056,2022-12-25,CS6382,Caltech,Stem,1,24459,73.2
134289269709008,2022-09-24,LAW102,Wharton,non-Stem,1,20541,85.89
134289269709152,2022-06-17,MAN6332,Yale,non-Stem,2,17689,73.32
134289269708336,2022-12-05,MAN4382,Yale,non-Stem,1,25810,77.99
134289269708384,2022-09-09,MAN6382,Yale,non-Stem,1,24149,78.35
134289269708720,2022-11-17,LAW102,Wharton,non-Stem,3,20168,85.74
134289269708672,2022-06-24,MAN4382,Yale,non-Stem,2,23742,84.05
134289269707472,2022-05-25,LAW102,Wharton,non-Stem,1,22257,75.41
134289269707232,2022-10-16,LAW302,Wharton,non-Stem,3,21274,71.26
134289269709440,2022-12-03,LAW302,Wharton,non-Stem,2,25245,62.12
134289269709248,2022-07-12,LAW102,Wharton,non-Stem,2,21127,74.54
134289269706848,2022-05-03,LAW102,Wharton,non-Stem,3,29938,78.99
134289269702720,2022-12-11,CS4382,Caltech,Stem,3,24257,76.74
134289269702768,2022-03-14,MAN6382,Yale,non-Stem,2,22085,62.11
134289269702816,2022-12-28,LAW302,Wharton,non-Stem,2,24965,67.57
134289269702864,2022-05-30,CS4382,Caltech,Stem,1,15976,85.11
134289269702912,2022-09-16,MAN6382,Yale,non-Stem,2,21023,68.75
134289269702960,2022-10-30,CS6332,Caltech,Stem,1,22242,87.03
134289269703008,2022-10-30,MAN6382,Yale,non-Stem,1,19043,92.4
134289269703056,2022-11-28,CS6382,Caltech,Stem,2,22251,84.8
134289269703104,2022-07-04,CS4382,Caltech,Stem,,18487,65.71
134289269703152,2022-08-25,MAN6332,Yale,non-Stem,1,16166,80.11
134289269703200,2022-12-13,MAN6382,Yale,non-Stem,2,22976,83.81
134289269703248,2022-12-28,MAN6382,Yale,non-Stem,1,23619,65.63
134289269703296,2022-05-05,MAN4382,Yale,non-Stem,3,20953,66.47
134289269703344,2022-11-24,MAN4382,Yale,non-Stem,2,15741,66.3
134289269703392,2022-11-01,MAN4382,Yale,non-Stem,3,22574,
134289269703440,2022-11-01,CS6332,Caltech,Stem,2,,94.04
134289269703488,2022-09-05,MAN4382,Yale,non-Stem,1,17695,80.53
134289269703536,2022-06-21,CS6332,Caltech,Stem,2,19943,74.68
134289269703584,,MAN4382,Yale,non-Stem,2,17652,95.99
134289269703632,2022-10-13,MAN6382,Yale,non-Stem,3,23868,94.13
134289269703680,2022-07-27,CS4382,Caltech,Stem,3,24597,65.76
134289269703728,2022-11-28,LAW102,Wharton,non-Stem,1,16637,69.68
134289269703776,2022-12-09,LAW342,Wharton,non-Stem,3,29015,87.14
134289269703824,2022-10-20,MAN6382,Yale,non-Stem,1,19411,
134289269703872,2022-11-26,LAW302,Wharton,non-Stem,2,25563,
134289269703920,2022-12-27,MAN6382,Yale,non-Stem,1,28782,82.56
134289269703968,2022-09-23,CS4382,Caltech,Stem,1,15767,85.32
134289269704016,2022-10-19,MAN6332,Yale,non-Stem,1,,73.04
134289269704064,2022-08-08,CS4382,Caltech,Stem,1,19723,94.17
134289269704112,2022-12-12,LAW342,Wharton,non-Stem,4,23170,94.07
134289269704160,2022-12-25,LAW102,Wharton,non-Stem,2,16658,73.25
134289269704208,2022-12-21,MAN6382,Yale,non-Stem,1,21722,67.2
134289269704256,2022-05-17,MAN4382,Yale,non-Stem,1,28457,85.22
134289269704304,2022-10-11,CS4382,Caltech,Stem,1,24307,77.62
134289269704352,,MAN6332,Yale,non-Stem,1,25774,97.79
134289269704400,2022-12-20,MAN6332,Yale,non-Stem,4,20374,83.7
134289269704448,2022-12-21,MAN6382,Yale,non-Stem,4,23849,84.38
134289269704496,2022-07-09,MAN4382,Yale,non-Stem,,28749,63.65
134289269704544,2022-12-27,LAW102,Wharton,non-Stem,2,19460,83.61
134289269704592,2022-11-20,MAN6382,Yale,non-Stem,2,20272,96.99
134289269704640,2022-10-07,MAN6382,Yale,non-Stem,2,16707,85.5
134289269704688,,MAN6382,Yale,non-Stem,1,24653,81.35
134289269704736,2022-09-20,MAN6332,Yale,non-Stem,4,24458,86.13
134289269704784,2022-12-23,MAN6332,Yale,non-Stem,2,17830,95.76
134289269704832,2022-10-26,LAW342,Wharton,non-Stem,1,21488,67.74
134289269704880,2022-12-17,LAW342,Wharton,non-Stem,2,26912,64.29
134289269704928,2022-11-21,LAW342,Wharton,non-Stem,3,17230,68.58
134289269704976,2022-10-11,LAW302,Wharton,non-Stem,2,19505,68.44
134289269705024,,CS4382,Caltech,Stem,1,29956,90.16
134289269705072,2022-10-03,MAN4382,Yale,non-Stem,3,17864,88.38
134289269705120,2022-12-14,LAW342,Wharton,non-Stem,1,22710,68.52
134289269705168,2022-12-30,LAW102,Wharton,non-Stem,2,23727,65.73
134289269705216,2022-10-15,MAN4382,Yale,non-Stem,1,24363,92.07
134289269705264,2022-12-31,LAW302,Wharton,non-Stem,4,,80.12
134289269705312,2022-11-19,MAN6332,Yale,non-Stem,1,17538,68.76
134289269705360,2022-12-18,LAW302,Wharton,non-Stem,2,24770,90.94
134289269705408,2022-11-20,CS6332,Caltech,Stem,1,26145,85.34
134289269705456,2022-11-03,MAN4382,Yale,non-Stem,2,27521,62.44
134289269705504,2022-11-14,LAW102,Wharton,non-Stem,3,18561,78.95
134289269705552,2022-06-17,LAW102,Wharton,non-Stem,,23059,88.39
134289269705600,2022-12-06,CS6382,Caltech,Stem,1,16985,85.26
134289269705648,2022-12-17,LAW102,Wharton,non-Stem,3,21101,63.66
134289269705696,2022-10-05,CS6332,Caltech,Stem,,20583,96.74
134289269705744,2022-12-16,LAW302,Wharton,non-Stem,2,27514,82.69
134289269705792,2022-04-11,CS4382,Caltech,Stem,2,,91.4
134289269705840,2022-07-12,CS6382,Caltech,Stem,2,,85.17
134289269705888,2022-10-15,CS4382,Caltech,Stem,1,24057,96.11
134289269705936,2022-08-28,LAW102,Wharton,non-Stem,1,18162,
134289269705984,2022-08-01,LAW102,Wharton,non-Stem,2,20550,74.43
134289269706032,2022-11-20,CS4382,Caltech,Stem,1,20606,69.02
134289269706080,,CS6332,Caltech,Stem,1,19070,84.5
134289269706128,,MAN4382,Yale,non-Stem,2,18960,79.19
134289269706176,2022-11-17,MAN6382,Yale,non-Stem,1,22480,84.55
134289269706224,2022-11-10,LAW102,Wharton,non-Stem,1,16256,82.14
134289269706272,2022-07-27,CS4382,Caltech,Stem,3,,85.54
134289269706320,,LAW302,Wharton,non-Stem,1,25568,66.0
134289269706368,2022-11-25,LAW302,Wharton,non-Stem,3,25012,85.04
134289269706416,2022-07-11,CS6332,Caltech,Stem,1,,83.17
134289269706464,2022-10-30,CS6332,Caltech,Stem,1,18028,84.47
134289269706512,2022-12-11,LAW102,Wharton,non-Stem,3,24026,78.34
134289269706560,2022-11-29,CS4382,Caltech,Stem,1,,88.07
134289269706608,2022-11-26,CS6382,Caltech,Stem,3,20536,93.91
134289269706656,2022-12-28,MAN6382,Yale,non-Stem,1,18313,88.38
134289269706704,2022-12-06,LAW342,Wharton,non-Stem,1,15005,69.27
134289269706752,2022-11-13,CS6332,Caltech,Stem,2,25850,80.41
134289269706800,2022-08-26,CS6382,Caltech,Stem,,16929,69.46
134289269706896,2022-12-27,CS6332,Caltech,Stem,2,17193,67.45
134289269706944,2022-11-11,LAW302,Wharton,non-Stem,2,17833,91.35
134289269707088,2022-09-11,CS6332,Caltech,Stem,2,19964,69.57
134289269707184,2022-11-15,LAW342,Wharton,non-Stem,2,27381,93.73
134289269707568,2022-12-31,LAW302,Wharton,non-Stem,3,26484,84.93
134289269707616,2022-12-22,CS6332,Caltech,Stem,2,22188,69.53
134289269707664,2022-06-22,CS6332,Caltech,Stem,3,15705,94.81
134289269707712,2022-12-14,MAN6332,Yale,non-Stem,2,,78.76
134289269707424,2022-05-02,LAW342,Wharton,non-Stem,1,19303,85.51
134289269707520,2022-09-02,LAW102,Wharton,non-Stem,3,18022,92.49
134289269707376,2022-04-23,LAW102,Wharton,non-Stem,2,22267,71.53
134289269707280,2022-08-26,MAN4382,Yale,non-Stem,3,26226,94.82
134289269707328,2022-10-21,MAN6382,Yale,non-Stem,1,29404,76.5
134289269708816,2022-10-31,LAW302,Wharton,non-Stem,3,29844,82.59
134289269708960,2022-11-12,LAW302,Wharton,non-Stem,1,23231,76.13
134289269708912,2022-12-29,LAW302,Wharton,non-Stem,2,18277,83.34
134289269708864,2022-10-31,CS6332,Caltech,Stem,2,25218,76.23
134289269709200,,LAW302,Wharton,non-Stem,2,27057,73.7
134289269708048,2022-06-23,LAW342,Wharton,non-Stem,1,,85.33
134289269708192,2022-10-03,CS6382,Caltech,Stem,4,21312,89.93
134289269708432,2022-10-25,LAW102,Wharton,non-Stem,1,18739,71.62
134289269707952,2022-08-21,LAW342,Wharton,non-Stem,2,24486,87.58
134289269708000,,MAN4382,Yale,non-Stem,1,24995,70.32
134289269709104,2022-08-23,MAN6382,Yale,non-Stem,2,17073,77.23
134289269708096,2022-10-24,CS6332,Caltech,Stem,2,22449,91.06
134289269708144,2022-12-23,MAN6382,Yale,non-Stem,2,20257,69.24
134289269707856,2022-12-26,CS6382,Caltech,Stem,1,21271,77.53
134289269708240,2022-11-23,CS6332,Caltech,Stem,1,16992,83.56
134289269708528,2022-09-08,LAW342,Wharton,non-Stem,1,19968,75.11
134289269708576,2022-06-29,CS6382,Caltech,Stem,1,25194,66.42
134289269708624,2022-09-08,MAN6332,Yale,non-Stem,1,,61.95
134289269709488,,MAN6382,Yale,non-Stem,2,23308,81.76
134289269709536,2022-10-25,LAW102,Wharton,non-Stem,1,,91.31
134289269709584,2022-12-25,LAW302,Wharton,non-Stem,3,19035,92.15
134289269709632,2022-12-10,CS6382,Caltech,Stem,2,28343,82.65
134289269709680,2022-12-20,CS6382,Caltech,Stem,2,27658,69.85
134289269709728,2022-10-31,CS6382,Caltech,Stem,2,29788,
134289269709776,2022-07-09,LAW342,Wharton,non-Stem,2,23615,89.44
134289269709824,2022-08-05,LAW342,Wharton,non-Stem,2,26315,77.97
134289269709872,2022-11-05,LAW342,Wharton,non-Stem,1,18289,64.85
134289269709920,2022-10-29,LAW302,Wharton,non-Stem,3,27622,81.69
134289269709968,2022-12-27,MAN6332,Yale,non-Stem,1,27214,85.77
134289269710016,2022-06-05,LAW342,Wharton,non-Stem,2,22313,83.57
134289269710064,2022-11-12,CS4382,Caltech,Stem,1,29007,74.39
134289269710112,2022-11-09,LAW342,Wharton,non-Stem,3,24064,72.99
134289269710160,2022-06-12,LAW342,Wharton,non-Stem,1,22375,84.65
134289269710208,2022-11-30,LAW302,Wharton,non-Stem,1,22776,81.96
134289269710256,2022-04-27,MAN4382,Yale,non-Stem,3,19424,90.17
134289269710304,2022-09-18,MAN4382,Yale,non-Stem,3,26449,78.49
134289269710352,2022-06-30,CS4382,Caltech,Stem,2,24647,80.66
134289269710400,,CS6382,Caltech,Stem,3,26119,78.2
134289269710448,2022-05-16,MAN6382,Yale,non-Stem,,17197,66.59
134289269710496,2022-10-09,CS4382,Caltech,Stem,2,26457,66.95
134289269710544,,CS4382,Caltech,Stem,2,25081,70.49
134289269710592,2022-06-19,MAN6382,Yale,non-Stem,2,25185,72.68
134289269710640,2022-12-19,LAW342,Wharton,non-Stem,1,18282,63.62
134289269710688,2022-10-26,LAW302,Wharton,non-Stem,2,18511,84.26
134289269710736,2022-05-30,CS6382,Caltech,Stem,2,19180,88.87
134289269710784,2022-11-19,CS4382,Caltech,Stem,1,29983,60.6
134289269710832,2022-06-09,LAW342,Wharton,non-Stem,5,20376,71.86
134289269710880,2022-10-13,LAW342,Wharton,non-Stem,3,18287,82.71
134289269710928,2022-06-07,MAN6332,Yale,non-Stem,2,19089,70.38
134289269710976,2022-07-28,LAW342,Wharton,non-Stem,2,21640,75.04
134289269711024,2022-10-03,CS6382,Caltech,Stem,2,23785,76.38
134289269711072,2022-10-25,MAN6332,Yale,non-Stem,2,20855,71.74
134289269711120,2022-07-06,LAW342,Wharton,non-Stem,1,19389,78.94
134289269711168,2022-07-08,CS4382,Caltech,Stem,1,20776,64.94
134289269711216,2022-08-10,CS6332,Caltech,Stem,1,22377,63.8
134289269711264,2022-06-25,LAW302,Wharton,non-Stem,2,17381,73.97
134289269711312,2022-10-09,MAN6382,Yale,non-Stem,3,20071,83.34
134289269711360,2022-12-12,CS6382,Caltech,Stem,2,26203,73.31
134289269711408,2022-12-22,LAW302,Wharton,non-Stem,2,,75.6
134289269711456,2022-11-28,MAN4382,Yale,non-Stem,3,23742,79.5
134289269711504,2022-12-06,LAW302,Wharton,non-Stem,2,26021,90.36
134289269711552,2022-07-29,LAW102,Wharton,non-Stem,2,27587,
134289269711600,,MAN6382,Yale,non-Stem,1,18781,75.33
134289269711648,,CS6382,Caltech,Stem,2,28089,74.86
134289269711696,2022-12-07,LAW342,Wharton,non-Stem,1,26614,78.33
134289269711744,2022-12-01,CS6382,Caltech,Stem,1,27489,62.93
134289269711792,2022-09-03,CS6382,Caltech,Stem,3,21256,99.09
134289269711840,2022-10-29,CS6332,Caltech,Stem,4,16476,70.45
134289269711888,2022-11-08,LAW302,Wharton,non-Stem,2,20464,86.99
134289269711936,2022-05-23,MAN6332,Yale,non-Stem,2,23318,68.86
134289269711984,2022-10-09,CS6332,Caltech,Stem,4,19231,87.05
134289269712032,2022-12-08,CS6382,Caltech,Stem,,25719,66.77
134289269712080,2022-11-17,CS4382,Caltech,Stem,2,25465,88.45
134289269712128,2022-11-13,LAW102,Wharton,non-Stem,1,28393,72.06
134289269712176,2022-07-30,MAN4382,Yale,non-Stem,2,25926,77.32
134289269712224,2022-09-26,CS4382,Caltech,Stem,1,18805,85.57
134289269712272,2022-09-21,LAW102,Wharton,non-Stem,1,24096,97.78
134289269712320,2022-10-19,CS4382,Caltech,Stem,3,23853,77.32
134289269712368,2022-12-12,CS4382,Caltech,Stem,3,19355,88.37
134289269712416,2022-05-27,LAW302,Wharton,non-Stem,1,20515,95.8
134289269712464,2022-12-08,LAW302,Wharton,non-Stem,2,28462,75.9
134289269712512,2022-08-20,LAW302,Wharton,non-Stem,1,20595,83.63
134289269712560,2022-11-23,CS6382,Caltech,Stem,3,27286,89.43
134289269712608,2022-11-19,CS6332,Caltech,Stem,1,20107,72.54
134289269712656,2022-09-15,CS4382,Caltech,Stem,2,,80.91
134289269712704,2022-12-04,LAW102,Wharton,non-Stem,2,19242,62.19
134289269712752,2022-10-16,MAN4382,Yale,non-Stem,1,15583,68.13
134289269712800,2022-11-05,MAN4382,Yale,non-Stem,1,21001,69.67
134289269712848,2022-10-24,CS6382,Caltech,Stem,2,19970,83.16
134289269712896,2022-10-26,LAW342,Wharton,non-Stem,2,22400,97.84
134289269712944,2022-08-05,LAW342,Wharton,non-Stem,3,28646,85.03
134289269712992,2022-12-04,MAN6382,Yale,non-Stem,1,23766,66.58
134289269713040,2022-11-08,CS6382,Caltech,Stem,2,29443,76.51
134289269713088,2022-10-07,CS6332,Caltech,Stem,2,,78.56
134289269713136,2022-12-04,MAN4382,Yale,non-Stem,1,22045,80.29
134289269713184,2022-11-18,LAW102,Wharton,non-Stem,1,25192,76.86
134289269713232,2022-11-30,MAN6382,Yale,non-Stem,1,20029,93.77
134289269713280,2022-10-19,LAW102,Wharton,non-Stem,2,15954,82.95
134289269713328,2022-11-04,LAW102,Wharton,non-Stem,2,28900,96.9
134289269713376,2022-11-25,LAW342,Wharton,non-Stem,3,23207,
134289269713424,2022-10-06,LAW342,Wharton,non-Stem,3,23061,96.13
134289269713472,2022-07-13,LAW342,Wharton,non-Stem,1,23987,
134289269713520,2022-04-29,CS6332,Caltech,Stem,2,18452,96.26
134289269713568,2022-08-27,MAN6382,Yale,non-Stem,2,19797,78.82
134289269713616,2022-10-28,LAW342,Wharton,non-Stem,3,18961,77.06
134289269713664,2022-04-02,LAW102,Wharton,non-Stem,3,17906,89.57
134289269713712,2022-12-20,LAW102,Wharton,non-Stem,1,24077,84.65
134289269713760,2022-12-25,CS6382,Caltech,Stem,2,24827,72.5
134289269713808,2022-08-04,CS6332,Caltech,Stem,1,18949,61.97
134289269713856,2022-09-17,LAW102,Wharton,non-Stem,3,17151,95.35
134289269713904,2022-12-23,LAW302,Wharton,non-Stem,2,16296,73.29
134289269713952,2022-11-30,LAW302,Wharton,non-Stem,2,16511,89.8
134289269714000,2022-04-09,CS6332,Caltech,Stem,2,23581,88.63
134289269714048,2022-12-16,CS6332,Caltech,Stem,2,29458,93.9
134289269714096,2022-12-09,LAW302,Wharton,non-Stem,4,22617,77.66
134289269714144,2022-11-13,LAW302,Wharton,non-Stem,1,18799,75.82
134289269714192,,CS6332,Caltech,Stem,2,17710,69.22
134289269714240,2022-07-25,LAW302,Wharton,non-Stem,,27926,78.26
134289269714288,2022-12-28,CS6382,Caltech,Stem,2,21520,84.4
134289269714336,2022-10-22,MAN6332,Yale,non-Stem,2,24469,67.34
134289269714384,2022-07-27,MAN4382,Yale,non-Stem,2,24742,60.75
134289269714432,2022-08-18,MAN4382,Yale,non-Stem,1,27405,86.47
134289269714480,2022-09-24,CS6332,Caltech,Stem,1,25925,68.2
134289269714528,2022-07-09,MAN6382,Yale,non-Stem,2,28925,98.94
134289269714576,2022-10-17,LAW302,Wharton,non-Stem,2,18474,
134289269714624,2022-10-14,MAN6382,Yale,non-Stem,3,23227,87.91
134289269714672,2022-10-08,LAW102,Wharton,non-Stem,2,25678,89.53
134289269714720,2022-09-25,MAN6382,Yale,non-Stem,2,15856,84.27
134289269714768,2022-10-11,LAW102,Wharton,non-Stem,3,20209,81.99
134289269714816,2022-11-08,CS4382,Caltech,Stem,3,20996,91.25
134289269714864,2022-12-19,MAN6382,Yale,non-Stem,2,21030,
134289269714912,2022-08-08,CS4382,Caltech,Stem,2,24536,90.99
134289269714960,2022-12-10,LAW342,Wharton,non-Stem,1,24642,78.0
134289269715008,2022-11-09,CS4382,Caltech,Stem,3,20337,79.67
134289269715056,2022-11-13,MAN6332,Yale,non-Stem,2,24563,76.65
134289269715104,2022-09-04,LAW302,Wharton,non-Stem,2,26727,72.64
134289269715152,2022-09-24,LAW342,Wharton,non-Stem,,23924,80.66
134289269715200,2022-12-29,CS6332,Caltech,Stem,3,17144,
134289269715248,2022-12-31,MAN4382,Yale,non-Stem,1,19218,78.68
134289269715296,2022-10-18,CS6382,Caltech,Stem,1,28335,95.37
134289269715344,2022-10-24,CS6332,Caltech,Stem,4,15589,72.45
134289269715392,2022-10-07,CS6382,Caltech,Stem,1,24912,60.86
134289269715440,2022-09-23,MAN6382,Yale,non-Stem,1,23174,89.44
134289269715488,2022-11-24,MAN6382,Yale,non-Stem,4,20387,91.05
134289269715536,2022-03-28,CS4382,Caltech,Stem,1,21383,75.75
134289269715584,2022-11-23,MAN6332,Yale,non-Stem,1,26496,84.24
134289269715632,2022-12-09,MAN6382,Yale,non-Stem,2,19631,66.95
134289269715680,2022-06-08,MAN6332,Yale,non-Stem,1,19790,81.74
134289269715728,,LAW302,Wharton,non-Stem,,28955,64.64
134289269715776,2022-09-11,MAN4382,Yale,non-Stem,4,22795,83.2
134289269715824,2022-07-14,CS6332,Caltech,Stem,,26981,91.74
134289269715872,,LAW342,Wharton,non-Stem,,19554,97.96
134289269715920,2022-12-18,CS6382,Caltech,Stem,1,25646,83.81
134289269715968,2022-09-05,CS6382,Caltech,Stem,2,20126,83.24
134289269716016,2022-12-18,MAN6382,Yale,non-Stem,1,16967,86.57
134289269716064,2022-11-10,MAN4382,Yale,non-Stem,1,23402,66.22
134289269716112,2022-05-02,CS6382,Caltech,Stem,3,26773,76.95
134289269716160,2022-11-14,LAW302,Wharton,non-Stem,2,,75.62
134289269716208,,LAW342,Wharton,non-Stem,1,22758,81.49
134289269716256,2022-10-01,CS6332,Caltech,Stem,2,,70.66
134289269716304,2022-12-21,MAN6332,Yale,non-Stem,1,19642,65.92
134289269716352,2022-11-18,LAW342,Wharton,non-Stem,2,20157,77.27
134289269716400,2022-12-28,LAW342,Wharton,non-Stem,2,17713,63.54
134289269716448,2022-11-27,CS6382,Caltech,Stem,,24148,90.08
